stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"211831","211831","Pennant Hills Rd After North Rocks Rd","-33.7677196690027","151.048188760768","","","0",""
"211837","211837","Cumberland High School, Pennant Hills Rd","-33.786052642828","151.03539087279","","","0",""
"211836","211836","Pennant Hills Rd At Westminster Av","-33.7857515239282","151.033304794395","","","0",""
"211835","211835","Pennant Hills Rd After Bettington Rd","-33.7867467770114","151.030427051283","","","0",""
"211834","211834","Marshall Rd Before Brand St","-33.787152538833","151.045262773071","","","0",""
"202756","202756","New South Head Rd After Mona Rd","-33.877648362327","151.234212466993","","","0",""
"202757","202757","Edgecliff Station, New South Head Rd, Stand P","-33.8786296257358","151.235805709711","","","0",""
"202754","202754","New South Head Rd Opp New Beach Rd","-33.8769749323757","151.232051187383","","","0",""
"202755","202755","Bayswater Rd Before New Beach Rd","-33.876562769173","151.231199068014","","","0",""
"202752","202752","Darling Point Rd Near New Sth Head Rd","-33.8781036181966","151.235120753588","","","0",""
"202753","202753","New South Head Rd Opp Mona Rd","-33.8776167527898","151.233822034532","","","0",""
"202750","202750","Darling Point Rd Near Greenoaks Av","-33.8742597151517","151.236334725335","","","0",""
"202751","202751","Darling Point Rd Near St Marks Rd","-33.8757465118366","151.235544188676","","","0",""
"257794","257794","Barrengarry Old Store Nowra Rd","-34.7175712031227","150.525715073585","","","0",""
"257795","257795","Grahams Rd Jarretts Rd","-34.7042578330194","150.52705911198","","","0",""
"257796","257796","Parrish Farm Upper River Rd","-34.6902349691476","150.527074427154","","","0",""
"257797","257797","Bottom Hair Pin Nowra Rd","-34.6802479384492","150.516548553085","","","0",""
"257790","257790","Nugents Creek Cambewarra Rd","-34.7413207610675","150.545131199233","","","0",""
"257793","257793","Southern Arch Hampton Bridge","-34.728406790263","150.521241907415","","","0",""
"244017","244017","Queen St And Middleton St","-31.0938619923774","152.828629850198","","","0",""
"244016","244016","South St And Queen St","-31.1005423292649","152.827804838278","","","0",""
"244015","244015","Macleay Valley Way At South St","-31.1008995366797","152.832230625132","","","0",""
"244014","244014","Lachlan St At Middleton St","-31.0947841719123","152.837263436475","","","0",""
"2284128","2284128","Teralba Station, William St","-32.9628953116054","151.6040462332","","","0",""
"2284124","2284124","Thompson Rd Opp Morse St","-32.9698070038264","151.631945769832","","","0",""
"244013","244013","Lachlan St At Nicholson St","-31.0926959634091","152.837658295471","","","0",""
"2284126","2284126","Thompson Rd After Rani Cl","-32.9680635904612","151.636920040061","","","0",""
"2284127","2284127","First St After Fourth St","-32.9704905657031","151.608160190999","","","0",""
"2284120","2284120","Speers St At Bradford St","-32.9643090325553","151.625716699631","","","0",""
"2284121","2284121","Speers St After Quarry Rd","-32.9655539310718","151.628581543449","","","0",""
"2284122","2284122","Speers St At Thompson St","-32.9685676251375","151.629177206906","","","0",""
"244012","244012","Lachlan St At Hill St","-31.087930767793","152.839321797174","","","0",""
"232057","232057","Weblands St Opp Rutherford Oval","-32.7134282529423","151.52880958987","","","0",""
"212643","212643","Shepherds Dr Opp Purchase Rd","-33.7098739254002","151.054147282179","","","0",""
"244010","244010","Bernard St At Ashton St","-31.0218215083938","152.949033640732","","","0",""
"232058","232058","Weblands St Opp Maitland Baptist Church","-32.7099615298273","151.526769243076","","","0",""
"232059","232059","Regiment Rd At Alvira Cl","-32.7132780537118","151.51900862578","","","0",""
"2750438","2750438","High St Opp Kradle Krayons","-33.7567900930639","150.711226511461","","","0",""
"2750439","2750439","Kradle Krayon, High St","-33.7563923788424","150.710367793545","","","0",""
"2077209","2077209","Somerville Rd After Altona St","-33.6647772344838","151.101272703714","","","0",""
"2077208","2077208","Somerville Rd Before Plateau Cl","-33.6630343337775","151.102202755343","","","0",""
"2077205","2077205","Somerville Rd At Peter Cl","-33.6570992480749","151.105099176239","","","0",""
"2077204","2077204","Somerville Rd Opp Joycelyn Cl","-33.6548316860174","151.106090317867","","","0",""
"2077207","2077207","Somerville Rd At Retford Way","-33.6614613889671","151.103711944895","","","0",""
"2077206","2077206","Somerville Rd Before Retford Way","-33.6603848088739","151.104113303306","","","0",""
"2077201","2077201","Mittabah Rd At Wall Av","-33.684682411661","151.107468356552","","","0",""
"2077200","2077200","Mittabah Rd Opp Aster Av","-33.6845286021947","151.10640476722","","","0",""
"2077203","2077203","Asquith Park, Mills Av","-33.6833675740949","151.110423561206","","","0",""
"2077202","2077202","Wall Av At Mills Av","-33.6831553317809","151.108139286144","","","0",""
"2580101","2580101","Mulwaree High School, McDermott Dr","-34.7309975056685","149.728941012009","","","0",""
"217743","217743","Bonnyrigg Shops, Brown Rd","-33.8968008435965","150.884282183623","","","0",""
"217742","217742","Brown Rd Before Gemalla St","-33.8973418316809","150.886554434359","","","0",""
"217741","217741","Brown Rd Before Holdin St","-33.8970483568263","150.887286722785","","","0",""
"217740","217740","Brown Rd Opp Bonnyrigg Shops","-33.896777054348","150.884464807204","","","0",""
"212511","212511","M2 - Oakes Rd Interchange","-33.7596795042139","151.041682571181","","","0",""
"217746","217746","Brown Rd After Kinghorne Rd","-33.8919042760964","150.87667969669","","","0",""
"217745","217745","Brown Rd At Liverpool Parramatta Tway","-33.8932556094194","150.878977708844","","","0",""
"212512","212512","M2 - Oakes Rd Interchange","-33.7597267953741","151.041339578923","","","0",""
"217749","217749","Simpson Rd At Pavasovic Pl","-33.8896135253967","150.871875620973","","","0",""
"217748","217748","Simpson Rd Opp Tosich Pl","-33.8908440778274","150.874005946206","","","0",""
"212519","212519","Aiken Rd After Hill Rd","-33.7526022906936","151.028038615914","","","0",""
"212518","212518","Richard Webb Reserve, Aiken Rd","-33.7527261186182","151.03059018635","","","0",""
"256542","256542","Chester Rd At Oriole Pl","-34.0065339757288","150.86586396573","","","0",""
"256543","256543","Chester Rd Opp Percy St","-34.0080304722559","150.86784708393","","","0",""
"256540","256540","Cumberland Rd Opp Suffolk St","-34.0034318182716","150.864219247525","","","0",""
"256541","256541","Chester Rd Opp Drumalbyn St","-34.0056065173448","150.864696591932","","","0",""
"256546","256546","Lancia Dr After Chester Rd","-34.0121226441115","150.872101560878","","","0",""
"2756107","2756107","Cliff Rd At Terrace Rd","-33.5654456352707","150.772260696136","","","0",""
"256544","256544","Chester Rd At Warbler Av","-34.0093661776037","150.869498352482","","","0",""
"256545","256545","Chester Rd After Warbler Av","-34.0102935826398","150.870665829788","","","0",""
"2756108","2756108","492 Terrace Rd","-33.5639558713274","150.766146025163","","","0",""
"2756109","2756109","Terrace Rd Opp Wire Lane","-33.5638317855046","150.758379219215","","","0",""
"2280146","2280146","Regal Way Opp Ruston Av","-33.0083195076928","151.645198920179","","","0",""
"2280147","2280147","Regal Way At Kento Cres","-33.008663483459","151.647569118128","","","0",""
"206129","206129","Jeffrey Street Wharf","-33.8498951008922","151.213834948488","","","2",""
"206128","206128","Alfred St At Lavender St","-33.8439370893654","151.210486164499","","","0",""
"2280145","2280145","Regal Way Before Ruston Av","-33.0085519075306","151.645489107779","","","0",""
"206121","206121","Alfred St Sth Opp Milsons Point Station","-33.8461996183762","151.211245229434","","","0",""
"206120","206120","Milsons Point Wharf, Alfred St","-33.849914434918","151.211427833976","","","0",""
"206123","206123","Milsons Point Station, Alfred St Sth","-33.8462555723401","151.211453142461","","","0",""
"206125","206125","Broughton St At Pitt St","-33.8480250414423","151.213192256404","","","0",""
"2280143","2280143","Regal Way After Stonehaven Pl","-33.0089765730023","151.649317599972","","","0",""
"2250385","2250385","Brisbane Water Dr Opp Tascott Station","-33.4514335912332","151.318526686863","","","0",""
"2280141","2280141","Regal Way Opp Trafalgar Cres","-33.0082738304499","151.654626351028","","","0",""
"257611","257611","Bowral Station, Coach Bay","-34.4779546621125","150.416950386311","","","0",""
"2560268","2560268","Acacia Av Opp St Thomas More Parish Ruse Catholic Church","-34.0740533834179","150.847838646772","","","0",""
"255932","255932","Thomas Burke Reserve, Badgally Rd","-34.050668492027","150.80566316142","","","0",""
"26282","26282","Berridale Coach Stop, Jindabyne Rd","-36.3651186424649","148.827890357161","","","0",""
"2280149","2280149","Regal Way Opp Kenton Cres","-33.0084495789159","151.65160993109","","","0",""
"2560266","2560266","Pembroke Rd Opp Campbelltown Sports Stadium","-34.0516192952603","150.834470776768","","","0",""
"252788","252788","All Saints Anglican Church, Tongarra Rd","-34.5719866088285","150.761110750669","","","0",""
"26281","26281","Berridale Lions Park, Jindabyne Rd","-36.3658708241416","148.82703861502","","","0",""
"214215","214215","Guildford Rd Opp Lough Av","-33.855765674174","150.995967792882","","","0",""
"214216","214216","Guildford Rd Opp Rowley Rd","-33.8559852666786","150.997252481216","","","0",""
"214217","214217","Guildford Rd Before Excelsior St","-33.8562715746721","150.999533926868","","","0",""
"214218","214218","Excelsior St After Guildford Rd","-33.8567692214238","151.000302394115","","","0",""
"214219","214219","Excelsior St After Willoughby St","-33.8584926891552","150.999950855521","","","0",""
"2290333","2290333","Dudley Road Shops, Dudley Rd","-32.978898583878","151.708795836922","","","0",""
"250261","250261","Lake Av At Gorrell St","-34.4678041222186","150.872198079575","","","0",""
"250260","250260","Lake Av Opp Newcastle St","-34.4693211938392","150.871811294571","","","0",""
"250263","250263","Windang Rd After Nicolle Rd","-34.505092468395","150.875263127871","","","0",""
"250262","250262","Lake Av At Merrett Av","-34.4663745771738","150.872382191179","","","0",""
"250265","250265","Port Kembla Golf Club, Windang Rd","-34.5125246157928","150.873898670263","","","0",""
"250264","250264","Windang Rd Before Primbee Bypa","-34.5067483716837","150.875612006725","","","0",""
"250267","250267","Lake Av Opp Gorrell St","-34.467925952225","150.872334270855","","","0",""
"250266","250266","Lake Av At Merrett Av","-34.46635175651","150.87253344859","","","0",""
"250269","250269","Lake Av Opp Cringila Public School","-34.4724090137533","150.871333940418","","","0",""
"250268","250268","Lake Av Before Steel St","-34.4700880561477","150.871781482639","","","0",""
"252780","252780","26 Princes Hwy","-34.5520248497502","150.787667571005","","","0",""
"252781","252781","Tongarra Rd Opp Croome Rd","-34.5691164033117","150.792670159652","","","0",""
"247829","247829","Linderman St And Oakland Av","-28.8661281841679","153.537432347566","","","0",""
"257615","257615","Bowral Catholic Church Bendooley St","-34.4773160690947","150.420765986945","","","0",""
"247826","247826","Pacific Hwy And Emigrant Creek La","-28.8647091516173","153.522966513234","","","0",""
"247825","247825","Westland Dr And Horizon Dr","-28.8595430594281","153.536160275541","","","0",""
"247824","247824","Crowley Village, Crowley Dr","-28.852426698379","153.570285832991","","","0",""
"247821","247821","Bentinck St Opp Ballina Hospital","-28.8642573208324","153.563053108666","","","0",""
"247820","247820","Ballina K-Mart, Fox St","-28.8604568423002","153.560575779367","","","0",""
"2171327","2171327","Frederick Rd After Gabriella Av","-33.8942475294141","150.855163322019","","","0",""
"2171326","2171326","Fredrick Rd Before Gabriella Av","-33.8940918478466","150.855242753715","","","0",""
"2171325","2171325","Airfield Dr Opp Bus Depot","-33.9143253357802","150.853993326018","","","0",""
"2171324","2171324","Airfield Dr At Bus Depot","-33.9142494219572","150.853827776391","","","0",""
"257614","257614","Bowral Swimming Pool Mittagong Rd","-34.4732550369833","150.420317126354","","","0",""
"2171321","2171321","Camden Valley Way Opp Catherine Fields Rd","-34.0027941639495","150.778117995615","","","0",""
"2171320","2171320","Goodsir Cl At Emmetts Farm Rd","-33.9258945907789","150.772963326047","","","0",""
"2171329","2171329","Frederick Rd Before Spencer Rd","-33.8948923572164","150.85155075247","","","0",""
"2171328","2171328","Frederick Rd After Spencer Rd","-33.8947286924352","150.851597413933","","","0",""
"254199","254199","Pitt St At Golden Cane Rd","-34.850505077313","150.576224113121","","","0",""
"254198","254198","Illaroo Rd Opp Pitt St","-34.8501955249675","150.578167416233","","","0",""
"257617","257617","Medical Centre Bowral St Near Holmhale St","-34.4830028160007","150.41851691254","","","0",""
"250885","250885","Walker St At Merrigong Pl","-34.2005390658643","150.980208367457","","","0",""
"250884","250884","Tabratong Rd Before Walker St","-34.1995300635775","150.98075731412","","","0",""
"250886","250886","Walkers St After Tarawa Rd","-34.2036503040221","150.979573994926","","","0",""
"250881","250881","Bulgo Rd At Whitty Rd","-34.1951078802452","150.982913105996","","","0",""
"250880","250880","Walker St Before Whitty Rd","-34.1938718715367","150.981575351545","","","0",""
"250883","250883","Bulgo Rd At Otford Rd","-34.1981194559329","150.982295849817","","","0",""
"250882","250882","Bulgo Rd At Koornong Rd","-34.1966043193989","150.982614885802","","","0",""
"210768","210768","Wandeen Rd Before Mia Pl","-33.637051678613","151.310703847782","","","0",""
"250889","250889","Lawrence Hargrave Dr Opp Stanwell Park","-34.2319538986893","150.982577825887","","","0",""
"250888","250888","Lawrence Hargrave Dr Before Otford Rd","-34.2229144899797","150.994528490086","","","0",""
"210769","210769","Wandeen Rd At Lower Plateau Rd","-33.6381926443189","151.312344181194","","","0",""
"257616","257616","Bowral Public School And Shops Boolwey St","-34.4805170560414","150.419101043974","","","0",""
"2800128","2800128","Elsham Av Opp Amber St","-33.3004462716238","149.106902801821","","","0",""
"2800129","2800129","Edward St At Caroline St","-33.2938998333596","149.104758896162","","","0",""
"2800126","2800126","Glenroi Av At Churchill Av","-33.2973571568546","149.109330479186","","","0",""
"2800127","2800127","Kurim Av At Attunga Pl","-33.306961249232","149.111956636705","","","0",""
"2800124","2800124","Heatherbrae Pde At Phillip St","-33.2676130182593","149.106929519833","","","0",""
"2800125","2800125","Glenroi Av Opp North St","-33.2940361446379","149.110012897377","","","0",""
"2800122","2800122","McLachlan St Before Dalton St","-33.2778601476251","149.109398041257","","","0",""
"2800123","2800123","Heatherbrae Pde At Phillip St","-33.2675964457521","149.10684324618","","","0",""
"2800120","2800120","Mitchell Hwy At Griffin Rd","-33.2327538048649","149.049029317415","","","0",""
"2800121","2800121","Mitchell Hwy Opp Griffin Rd","-33.233030948912","149.049175278394","","","0",""
"210764","210764","119 Hudson Pde","-33.6355964309742","151.312128366031","","","0",""
"210765","210765","165 Hudson Pde","-33.6358155234824","151.308692595258","","","0",""
"ACT 4804","","Haydon Dr Calvary Hospital","-35.2532499733915","149.086717381554","","","0",""
"238013","238013","Marquis St At Conadilly St","-30.977364952477","150.253288041822","","","0",""
"2148240","2148240","Richmond Rd Opp Tulloch St","-33.7531519981418","150.888872313165","","","0",""
"2148241","2148241","Richmond Rd Opp Love St","-33.7548636519949","150.891172066618","","","0",""
"2148245","2148245","Vardys Rd At Sunnyholt Rd","-33.7477492129801","150.916922793653","","","0",""
"2148246","2148246","Cobham St After Vardys Rd","-33.7448702879799","150.901431343905","","","0",""
"2148247","2148247","Cobham St After Elliott St","-33.7422716111784","150.901540019905","","","0",""
"2070110","2070110","Grosvenor Rd At Bent St","-33.783957574317","151.16359438716","","","0",""
"2148249","2148249","Madagascar Dr Before Goulamn St","-33.7383967331342","150.902680218092","","","0",""
"2070112","2070112","Lindfield Public School, Grosvenor Rd","-33.7816413172859","151.168941897375","","","0",""
"2070113","2070113","Cook Rd After Highfield Rd","-33.7762921988629","151.160061540527","","","0",""
"2070114","2070114","Cook Rd At Provincial Rd","-33.7752989949431","151.159322929811","","","0",""
"2070115","2070115","Provincial Rd After Cook Rd","-33.776008385393","151.157792806269","","","0",""
"2070116","2070116","Provincial Rd At Primula St","-33.7766131736462","151.155890752429","","","0",""
"2070117","2070117","Provincial Rd At Dorman Cres","-33.7761908864441","151.153183744526","","","0",""
"217783","217783","Edensor Rd Before Liverpool Parramatta Tway","-33.8834237973113","150.891551344795","","","0",""
"2259319","2259319","Pacific Hwy Opp 156","-33.2744764599487","151.429648096356","","","0",""
"2259318","2259318","Pacific Hwy Opp Brittania Dr","-33.2688238156353","151.431775164275","","","0",""
"2259315","2259315","Wyee Rd Before Webber Rd","-33.1748489001668","151.480005514338","","","0",""
"2259314","2259314","Wyee Rd Opp Webber Rd","-33.1751137865629","151.480404681102","","","0",""
"2259317","2259317","Wyee Rd Op Wyee Public School","-33.1759185033586","151.48382028358","","","0",""
"2259316","2259316","Wyee Public School, Wyee Rd","-33.1758956830466","151.482704975953","","","0",""
"2259311","2259311","Wyee Rd Opp Bethshan St","-33.1671064642794","151.476108081232","","","0",""
"2259310","2259310","Wyee Rd At Bethshan St","-33.167219900996","151.476210264794","","","0",""
"2259313","2259313","Bethshan Retirement Village, Wyee Rd","-33.1694672630723","151.476346140602","","","0",""
"2259312","2259312","Bethshan Retirement Village, Wyee Rd","-33.1685929280782","151.476108794499","","","0",""
"210823","210823","Florida Rd At Ocean Pl","-33.5988196710231","151.323460847042","","","0",""
"210822","210822","Ocean Rd Opp Palm Beach Rd","-33.5968042053737","151.324156773642","","","0",""
"210821","210821","Palm Beach Golf Club, Beach Rd","-33.5923746279445","151.322266677151","","","0",""
"210820","210820","Observation Point, Barrenjoey Rd","-33.5936385999066","151.319358525212","","","0",""
"210827","210827","Beach Rd Opp Palm Beach Golf Club","-33.5924511553425","151.321624572801","","","0",""
"210826","210826","Ocean Rd At Palm Beach Rd","-33.5967742512473","151.323983019931","","","0",""
"2756481","2756481","63 Old Hawkesbury Rd","-33.6196291303658","150.842580962761","","","0",""
"2756480","2756480","Opp 6 Plimsoll St Before Garfield St","-33.6147823431224","150.84166544245","","","0",""
"275631","275631","19-21 Kentucky Dr","-33.5324448652822","150.758912554774","","","0",""
"210828","210828","Barrenjoey Rd Opp Observation Point","-33.5936205289924","151.320132748221","","","0",""
"275637","275637","Bligh Park, Rifle Range Rd","-33.6307371586607","150.794015167003","","","0",""
"275636","275636","Chestnut Dr Opp Grand Pde","-33.5305101612623","150.770364099398","","","0",""
"2756489","2756489","50 Sirius Rd Opp Scarsborough Cr East","-33.6341671546839","150.794715223291","","","0",""
"2756488","2756488","24 Sirius Rd","-33.6333492368237","150.79229839506","","","0",""
"2745229","2745229","84 Bradley St Before Middlebrook Rise","-33.8055305354631","150.685890277019","","","0",""
"2745228","2745228","Bradley St Southside West Of Glenmore Ridge Rd","-33.804987724153","150.690174343647","","","0",""
"2745220","2745220","Regentville Rural Fire Brigade, Jeannette St","-33.7747222958624","150.670658097914","","","0",""
"2745227","2745227","120 Glengarry Dr Opp Cooee Av","-33.8039981908396","150.691017023429","","","0",""
"2745226","2745226","110 Ridgetop Dr","-33.7978027935815","150.683928575672","","","0",""
"2745225","2745225","27 Alston St","-33.7839042447095","150.684897490693","","","0",""
"2745224","2745224","30 Bursaria Cr Before Honeysuckle Av","-33.7859987630238","150.663919225341","","","0",""
"2518108","2518108","Pioneer Rd After Lavender St","-34.3641633071311","150.911196311585","","","0",""
"2518109","2518109","Pioneer Rd Opp The Avenue","-34.3692853299724","150.910228508803","","","0",""
"2518105","2518105","Railway St Opp Gilbert St","-34.3733946891366","150.899498189585","","","0",""
"2518102","2518102","Princes Hwy Before Tarrawanna Rd","-34.37562123429","150.896363007422","","","0",""
"232388","232388","Ronald St Opp Troy Cl","-32.7396808368872","151.615553607333","","","0",""
"2518100","2518100","Murranar Rd At Carters Lane","-34.3848700305789","150.903585037471","","","0",""
"2518101","2518101","Murranar Rd At Pioneer Rd","-34.3852498155664","150.906080771673","","","0",""
"232389","232389","Thursby St At Korbel St","-32.7394385768329","151.617235889646","","","0",""
"2196181","2196181","Warwick St At Lancaster Av","-33.9283353352522","151.044002034405","","","0",""
"2196182","2196182","Lancaster Av At James St","-33.9296163614848","151.042311541013","","","0",""
"2196184","2196184","Lancaster Av At Stacey St","-33.9312725781176","151.039622631765","","","0",""
"2196185","2196185","Scott St Opp Lancaster Av","-33.9229322394367","151.045000091713","","","0",""
"2196186","2196186","Gowrie Av After Scott St","-33.9238463277679","151.046794384084","","","0",""
"2196187","2196187","Gowrie Av Before Mawson St","-33.9255867936422","151.046476891553","","","0",""
"2196189","2196189","Gowrie Av Before Warwick St","-33.9281857146891","151.045810914715","","","0",""
"225838","225838","Cutrock Park, Cutrock Rd","-33.3749343438825","151.379057109796","","","0",""
"225839","225839","Cutrock Rd Opp McGrath Cl","-33.3743399668479","151.381088958427","","","0",""
"225830","225830","Shirley St Opp Ourimbah St","-33.3585383294368","151.371116181447","","","0",""
"232386","232386","Collinson St Before Metford Rd","-32.7430421270043","151.615279573175","","","0",""
"222820","222820","Raglan Rd At Kiora Rd","-34.0418420132936","151.100434843907","","","0",""
"225833","225833","Shirley St At Red Cedar Cl","-33.364225630313","151.378959764597","","","0",""
"225834","225834","Shirley St At Casula Pl","-33.3658234308759","151.379125855722","","","0",""
"225835","225835","Shirley St After Old Farm Pl","-33.3684802355064","151.381191926669","","","0",""
"225836","225836","Coachwood Dr After Ironbark Cl","-33.3703100281918","151.382185776438","","","0",""
"232387","232387","Robert St At Sparsholt St","-32.7415116257453","151.615253798158","","","0",""
"257157","257157","1545 Remembrance Dr","-34.1630789564488","150.638185447574","","","0",""
"28491","28491","Rylstone Hospital Coach Stop, Ilford Rd","-32.8037760238485","149.974522425436","","","0",""
"28493","28493","Rylstone Coach Stop, Louee St","-32.7986205138063","149.970667842746","","","0",""
"228977","228977","City Rd After Brunker Rd","-32.9507351343297","151.718922888728","","","0",""
"PST1336","","Kogarah Station","-33.9625576700707","151.132542038339","1","","0",""
"24698","24698","Woombah Wood Caravan Park, Iluka Rd","-29.3537863370867","153.253425792068","","","0",""
"24699","24699","Chatsworth Island Coach Stop, Chatsworth Rd","-29.381590024906","153.233681449989","","","0",""
"24696","24696","Bruxner Hwy Near Clarence St","-28.8876917247985","152.569207480874","","","0",""
"24697","24697","Bruxner Hwy After Bottle Creek Rd","-28.8874235904597","152.569377267155","","","0",""
"24694","24694","Bruxner Hwy Near Bingeebeebra Rd","-28.8479120859985","152.80130202265","","","0",""
"24695","24695","Bruxner Hwy Near Allison St","-28.9269629902373","152.37464120464","","","0",""
"24693","24693","Bruxner Hwy Near Bingeebeebra Rd","-28.8481076156812","152.800525677486","","","0",""
"2763165","2763165","Burdekin Rd (After Walker St)","-33.7113553089881","150.88150675148","","","0",""
"2763166","2763166","Quakers Hill Station, Railway Rd (NightRide)","-33.7270635360404","150.885752200166","","","0",""
"2763162","2763162","Railway Rd Opp Quakers Hill Station","-33.7275080318435","150.885944818341","","","0",""
"2763163","2763163","Quakers Hill Station, Pearce Rd","-33.7273518369151","150.886326016466","","","0",""
"251639","251639","Farrell Rd After Carrington St","-34.3396495548339","150.920060829404","","","0",""
"234069","234069","New England Hwy Before Tiki St","-31.1167813817097","150.96328750025","","","0",""
"2135129","2135129","Pemberton St After Shortland Av","-33.8718242679447","151.069599653298","","","0",""
"2135128","2135128","Pemberton St At Shortland Av","-33.8734258872175","151.069394936825","","","0",""
"234068","234068","Chelmsford St And Carthage St","-31.0966000853028","150.943081980083","","","0",""
"2529124","2529124","Ocean Beach Dr After Melia St","-34.5762084320307","150.858684049059","","","0",""
"2135124","2135124","Francis St At Shortland Av","-33.8722852942348","151.075271049641","","","0",""
"2135127","2135127","Barker Rd Opp Howard St","-33.875917018221","151.070355967529","","","0",""
"2135126","2135126","Newton Rd At Marion St","-33.8774478227491","151.071746699647","","","0",""
"2135121","2135121","Pemberton St At Barker Rd","-33.8758954314361","151.069101846777","","","0",""
"2135120","2135120","Newton Rd At Pemberton St","-33.8772168162429","151.06919707536","","","0",""
"2135123","2135123","Francis St At Arthur St","-33.870798215926","151.074465732199","","","0",""
"2135122","2135122","Newton Rd At Pemberton St","-33.8770937995627","151.069374872496","","","0",""
"229820","229820","Georgetown Rd Opp David St","-32.9108944073397","151.731967637278","","","0",""
"251638","251638","Bulli Beach Tourist Park, Farrell Rd","-34.3398899573934","150.922679105198","","","0",""
"229826","229826","Waratah Public School, High St","-32.9042297588157","151.722428995743","","","0",""
"2260470","2260470","Havenview Rd Opp Terrigal Hotel","-33.441715155897","151.438897657566","","","0",""
"229825","229825","Tighe St At Georgetown Rd","-32.9050031129649","151.725556198762","","","0",""
"2260477","2260477","Matcham Rd After Central Coast Hwy","-33.4256731456287","151.416644929327","","","0",""
"229824","229824","Georgetown Rd At Coolamin Rd","-32.9064024116339","151.726901444066","","","0",""
"234063","234063","Karloo St And Kurrawan St","-31.1175393121273","150.925039128192","","","0",""
"204699","204699","Club Five Dock RSL, Great North Rd","-33.8698731123164","151.129239864312","","","0",""
"204698","204698","Great North Rd At Longview St","-33.8715303756322","151.1279155854","","","0",""
"234062","234062","Calala Ln Near Goonoo Goonoo Rd","-31.1203785868283","150.924443749618","","","0",""
"204691","204691","Harris Rd At Henry St","-33.8654529078323","151.123215787847","","","0",""
"204690","204690","Lyons Rd West At Scott St","-33.8644582682355","151.1260085034","","","0",""
"204693","204693","Harris Rd At Queens Rd","-33.8693524969455","151.122463866853","","","0",""
"204692","204692","Harris Rd At Garfield St","-33.8674025218775","151.122845225506","","","0",""
"204695","204695","Harris Rd Opp Rosebank College","-33.8701956013264","151.12231003836","","","0",""
"204694","204694","Harris Rd At Queens Rd","-33.8698782223927","151.122370366178","","","0",""
"204697","204697","Great North Rd Opp Harrabrook Av","-33.8728132831985","151.127275330811","","","0",""
"223065","223065","Cronulla Golf Course, Elouera Rd","-34.0421485152597","151.156146940859","","","0",""
"223064","223064","Elouera Rd At Hume Rd","-34.0442608314625","151.155763107655","","","0",""
"223067","223067","Elouera Rd After Bate Bay Rd","-34.0404931173165","151.156607204244","","","0",""
"223066","223066","Elouera Rd Opp Bate Bay Rd","-34.0400016821751","151.156485781734","","","0",""
"223061","223061","Gerrale St Before Ocean Grove Av","-34.0537787632124","151.153532948984","","","0",""
"223063","223063","Elouera Rd At Bando Rd","-34.0465267952732","151.155365121197","","","0",""
"223062","223062","Elouera Rd At Burke Rd","-34.0484120388585","151.15503510894","","","0",""
"223068","223068","Elouera Rd Opp Cronulla Golf Course","-34.0420152659303","151.156356894685","","","0",""
"2168158","2168158","Rundle Rd At Busby Tway Stn","-33.9071822267969","150.875697076478","","","0",""
"2168159","2168159","Rundle Rd After Orchard Rd","-33.9059883212846","150.875837494034","","","0",""
"2168156","2168156","South Liverpool Rd At St Johns Rd","-33.9107611227603","150.884505633876","","","0",""
"2168157","2168157","Busby Public School, South Liverpool Rd","-33.9108419959463","150.880802197851","","","0",""
"2168154","2168154","Snowy Park, South Liverpool Rd","-33.9107100763737","150.887832138128","","","0",""
"2168155","2168155","South Liverpool Rd Opp Eaglehawk St","-33.9107733089051","150.886116561841","","","0",""
"2168152","2168152","South Liverpool Rd Opp Jindabyne St","-33.909735199086","150.891019317589","","","0",""
"2168153","2168153","South Liverpool Rd Before Murrumbidgee St","-33.9107040980638","150.889161232647","","","0",""
"2168150","2168150","Sadleir Av At Celebration Rd","-33.9125275091864","150.894756301073","","","0",""
"2168151","2168151","Sadleir Av Before South Liverpool Rd","-33.9096900125862","150.893016687624","","","0",""
"203647","203647","Dampier St Near Eyre Av","-33.9691844697463","151.238200386117","","","0",""
"203646","203646","Dampier St Near Warburton St","-33.9680122661132","151.236660698436","","","0",""
"203645","203645","Wassell St Near Dampier St","-33.9665816263544","151.235821892955","","","0",""
"203644","203644","Wassell St Near Burke St","-33.9653026291135","151.237639843602","","","0",""
"203643","203643","Wassell St Near Franklin St","-33.9637965539732","151.237943468732","","","0",""
"203642","203642","Franklin St Near Larose Av","-33.9616835940758","151.237557366156","","","0",""
"203641","203641","Franklin St Near Clarence St","-33.9610090837645","151.234647735032","","","0",""
"203640","203640","Bunnerong Rd Near Smith St","-33.9469775084609","151.22847040106","","","0",""
"203649","203649","Macquarie St Near Hastings Av","-33.9713899163225","151.238255928237","","","0",""
"203648","203648","Macquarie St Near Lasseter Av","-33.9704974180287","151.239055038266","","","0",""
"257149","257149","1390 Remembrance Dr","-34.1575553087434","150.654523380709","","","0",""
"257148","257148","Remembrance Dr Opp 1545","-34.1628478370725","150.638077948956","","","0",""
"226112","226112","Hutton Rd After Coogee Av","-33.3283834545559","151.506246238883","","","0",""
